"country","iso2c","iso3c","year","status","lastupdated","NE.TRD.GNFS.ZS","NY.GDP.MKTP.KD.ZG","BX.KLT.DINV.WD.GD.ZS","NE.EXP.GNFS.ZS","NE.IMP.GNFS.ZS","region","capital","longitude","latitude","income","lending"
"St. Martin (French part)","MF","MAF",1966,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",1967,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",1968,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",1969,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",1970,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",1971,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",1972,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",1973,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",1974,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",2013,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",2014,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",2015,"","2025-10-07",NA,1,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",2016,"","2025-10-07",NA,5,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",2004,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",2005,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",2006,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",2007,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",2008,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",2009,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",2010,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",2011,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",2012,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",1960,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",2000,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",2001,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",2002,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",2003,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",1990,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",1978,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",1979,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",1980,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",1981,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",1982,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",1983,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",1984,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",1985,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",1986,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",1987,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",1988,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",1989,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",1994,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",1991,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",1992,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",1993,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",1998,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",1995,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",1996,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",1997,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",2018,"","2025-10-07",NA,-7.99999506898229,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",1999,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",2020,"","2025-10-07",NA,-12.500002246731,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",2017,"","2025-10-07",NA,-8.00000324038295,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",2022,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",2019,"","2025-10-07",NA,6.50000363700821,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",2024,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",2021,"","2025-10-07",NA,4.89999967133534,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Martin (French part)","MF","MAF",2023,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Marigot","","","High income","Not classified"
"St. Vincent and the Grenadines","VC","VCT",2020,"","2025-10-07",NA,-4.26892434422649,7.54647187844049,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",1989,"","2025-10-07",NA,1.40561082593132,4.93263753893149,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",1990,"","2025-10-07",NA,4.14918678513905,3.18957148800444,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",1991,"","2025-10-07",NA,1.13557520041245,3.49107610022673,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",1992,"","2025-10-07",NA,6.37794062708292,5.00079948832747,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",2021,"","2025-10-07",NA,2.09340124465459,18.8915993798527,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",2016,"","2025-10-07",NA,4.14593168183934,8.66074512206484,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",2017,"","2025-10-07",NA,1.44883063367161,19.5953970726633,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",2018,"","2025-10-07",NA,3.1756114423991,4.52412383276845,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",2019,"","2025-10-07",NA,0.668428481084234,7.5606563885612,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",1979,"","2025-10-07",NA,3.38221687351745,0.843925066101343,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",2022,"","2025-10-07",NA,3.1108330034352,6.59514716509223,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",2023,"","2025-10-07",NA,5.32636472098717,6.90216587680999,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",2024,"","2025-10-07",NA,4.06183490050209,6.37479455649936,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",1984,"","2025-10-07",NA,6.5863390070146,1.03684512255176,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",1985,"","2025-10-07",NA,6.17934619533374,1.23590972634609,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",1986,"","2025-10-07",NA,5.59974051938687,4.58223411235988,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",1987,"","2025-10-07",NA,0.438004972316747,2.82660021832997,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",1988,"","2025-10-07",NA,14.07469453936,4.53906258585701,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",2001,"","2025-10-07",NA,1.74823102028898,3.86141465002383,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",2002,"","2025-10-07",NA,5.34212707436718,5.38789344689429,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",2003,"","2025-10-07",NA,6.69133665352797,6.85125115746727,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",2004,"","2025-10-07",NA,4.11469880444737,15.120110354189,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",2005,"","2025-10-07",NA,2.48855733938132,6.88174169420403,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",1980,"","2025-10-07",NA,2.44272030705477,1.33591870636901,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",1981,"","2025-10-07",NA,4.61390411174469,0.489780536815141,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",1982,"","2025-10-07",NA,4.4768491414777,1.31857463488449,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",1983,"","2025-10-07",NA,2.16859610337228,1.71771624420683,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",2010,"","2025-10-07",NA,-4.47046793507802,13.3089028738841,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",2011,"","2025-10-07",NA,-0.60627665148327,11.8576076339128,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",2012,"","2025-10-07",NA,1.16911218376478,18.1986473300916,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",2013,"","2025-10-07",NA,2.4624841721544,20.0776834830317,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",2014,"","2025-10-07",NA,1.25025436927181,16.1399244753356,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",2015,"","2025-10-07",NA,2.78316119435202,15.7495814618354,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",1975,"","2025-10-07",NA,-7.60870937535856,NA,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",1976,"","2025-10-07",NA,10.3768202054377,NA,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",1977,"","2025-10-07",NA,13.2294111793488,NA,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",2006,"","2025-10-07",NA,6.99692626758825,18.6436807370603,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",2007,"","2025-10-07",NA,3.3229685982929,11.7815895828964,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",2008,"","2025-10-07",NA,0.404640808638888,21.4509743987017,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",2009,"","2025-10-07",NA,-1.3781936056056,15.3014273138421,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",1996,"","2025-10-07",NA,1.28791200314089,12.8645169940336,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",1997,"","2025-10-07",NA,3.50515087270627,26.5894907239771,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",1998,"","2025-10-07",NA,4.0901949332585,23.8082020678648,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",1999,"","2025-10-07",NA,2.71031071289156,14.5363717367812,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",2000,"","2025-10-07",NA,1.63903190394467,12.6913900432479,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",1960,"","2025-10-07",NA,NA,NA,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",1961,"","2025-10-07",NA,4.52728343656233,NA,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",1962,"","2025-10-07",NA,3.69426175616188,NA,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",1963,"","2025-10-07",NA,-6.26533863461877,NA,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",1978,"","2025-10-07",NA,9.77747389000672,-0.821763296706897,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",1993,"","2025-10-07",NA,4.25073077397103,10.967232837018,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",1994,"","2025-10-07",NA,-1.24762336447148,16.208988073911,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",1995,"","2025-10-07",NA,7.76665024455248,9.69620965284451,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",1968,"","2025-10-07",NA,6.50970596033511,NA,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",1969,"","2025-10-07",NA,2.86084490854772,NA,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",1970,"","2025-10-07",NA,10.7458896213528,NA,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",1971,"","2025-10-07",NA,2.96805060811765,NA,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",1972,"","2025-10-07",NA,25.8314887749849,NA,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",1973,"","2025-10-07",NA,-11.1013349323496,NA,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",1974,"","2025-10-07",NA,-8.82059161778473,NA,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",1966,"","2025-10-07",NA,0,NA,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",1967,"","2025-10-07",NA,-9.5238134868062,NA,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",1964,"","2025-10-07",NA,3.66972562214288,NA,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"St. Vincent and the Grenadines","VC","VCT",1965,"","2025-10-07",NA,0.884935067524722,NA,NA,NA,"Latin America & Caribbean","Kingstown","-61.2653","13.2035","Upper middle income","Blend"
"Sub-Saharan Africa","ZG","SSF",1960,"","2025-10-07",38.7680962803568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",1961,"","2025-10-07",NA,1.10513231029208,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",1962,"","2025-10-07",NA,6.00568121145623,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",1963,"","2025-10-07",NA,6.24586175719779,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",1964,"","2025-10-07",NA,4.9888677396694,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",1965,"","2025-10-07",NA,4.69065086921594,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",1966,"","2025-10-07",NA,2.01948083719839,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",1967,"","2025-10-07",NA,-0.758021257808778,NA,20.0706722079294,NA,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",1968,"","2025-10-07",NA,3.12435715681359,NA,20.9747322207246,NA,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",1969,"","2025-10-07",NA,9.01177075278355,NA,19.4753537166081,NA,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",1970,"","2025-10-07",NA,7.8376382578891,1.30668681506048,18.5699163559642,NA,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",1971,"","2025-10-07",NA,7.72663985492925,1.13943742875423,19.1253150037003,NA,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",1972,"","2025-10-07",NA,2.94813366392734,0.934089944292626,20.0945971036667,NA,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",1973,"","2025-10-07",NA,4.30279398467329,0.81373848531026,20.8684693733796,NA,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",1974,"","2025-10-07",NA,7.5574800646698,1.10215156931406,22.7564274739588,NA,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",1975,"","2025-10-07",NA,-0.242765603683011,0.905013331003155,21.5341723145136,24.1833556763213,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",1976,"","2025-10-07",NA,5.17394230948609,0.680525503173469,20.7253368025961,21.9641590887923,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",1977,"","2025-10-07",NA,2.76239671751397,0.492612769266812,22.4365435261684,21.5077142559508,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",1978,"","2025-10-07",NA,-0.159648640575625,0.474478321329083,23.0973637488026,22.6271928400353,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",1979,"","2025-10-07",NA,3.92113104896458,0.34193334419977,24.8402814557772,23.2638625746046,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",1980,"","2025-10-07",NA,3.74460197398693,0.0866827185840709,26.9357351980553,24.9595754832021,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",1981,"","2025-10-07",NA,-0.807507617507227,0.393353508376934,17.0472531261012,19.6120302550999,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",1982,"","2025-10-07",NA,-1.18226784630163,0.398750597137789,16.5521601187214,18.1847678762714,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",1983,"","2025-10-07",NA,-2.54525853951083,0.25976131288807,18.4667205421022,17.8550598145276,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",1984,"","2025-10-07",NA,2.24957418803827,0.320869137653796,20.5390086140875,19.7934192887729,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",1985,"","2025-10-07",NA,2.0178623003309,0.354802612525241,20.8589820816826,18.2750370839354,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",1986,"","2025-10-07",NA,1.89330278639007,0.232536764415822,24.1462469747595,21.6136646233851,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",1987,"","2025-10-07",NA,2.94655137910964,0.44360622680926,25.3048108053697,22.2826400159679,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",1988,"","2025-10-07",NA,4.4336994146921,0.48391462241825,24.7433486187254,22.8398056041557,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",1989,"","2025-10-07",NA,2.31404435311316,0.93683719814345,24.6250601994107,22.9677322019749,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",1990,"","2025-10-07",NA,2.34018489967261,0.321738056185582,23.0873147547656,21.162524568882,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",1991,"","2025-10-07",NA,0.375279818998649,0.537555187360096,20.9668048534588,20.6095658881946,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",1992,"","2025-10-07",NA,-0.43398696411532,0.517349526260813,23.6293041750423,22.2240020951806,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",1993,"","2025-10-07",NA,-0.918702430514614,0.711788368586952,23.8443457852929,21.5030143909427,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",1994,"","2025-10-07",NA,1.00950972183387,0.958585000195061,24.2861509680342,22.86008351579,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",1995,"","2025-10-07",NA,3.28657702426595,0.760553796481047,22.4025582314618,21.790565016889,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",1996,"","2025-10-07",NA,5.11976485169465,0.617345712725987,21.3479919851544,20.3331075497001,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",1997,"","2025-10-07",NA,4.06840492014247,1.32426063304759,20.4537412648617,20.0423661672147,NA,NA,NA,NA,NA,NA
"Sub-Saharan Africa","ZG","SSF",1998,"","2025-10-07",NA,2.51000458694742,1.07762107569372,19.2878565846111,19.8463050796961,NA,NA,NA,NA,NA,NA
